id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38341273,Rental unit in Barcelona · ★4.80 · 1 bedroom · 2 beds · 1.5 shared baths,289349958,Bcn,Eixample,la Sagrada Família,41.41086,2.17517,Private room,50,15,11,2020-01-28,0.24,1,0,0,
38342583,Hotel in Barcelona · ★4.62 · 1 bedroom · 2 beds · 1 bath,281641688,Casa Lirio,Ciutat Vella,el Barri Gòtic,41.37776,2.1776,Private room,267,1,21,2023-05-27,0.52,6,256,19,HB-000448
38744917,Rental unit in Barcelona · ★4.40 · 3 bedrooms · 6 beds · 2 baths,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40498,2.20935,Entire home/apt,255,3,78,2023-05-15,1.78,149,309,23,HUTB-008504
38766231,Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,28720849,Pamela,Eixample,la Nova Esquerra de l'Eixample,41.38811,2.14769,Private room,24,32,5,2023-05-26,0.11,2,152,4,
39277227,Rental unit in Barcelona · ★3.67 · 2 bedrooms · 2 beds · 1 bath,130223809,Daiga,Ciutat Vella,el Raval,41.38197,2.16562,Entire home/apt,64,32,3,2023-01-28,0.07,52,344,1,
38916256,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,3376710,Maria StayBarcelona,Sant Martí,Sant Martí de Provençals,41.41333,2.19738,Entire home/apt,42,32,0,,,38,253,0,
38767649,Boutique hotel in Barcelona · ★4.93 · Studio · 2 beds · 1 private bath,266193111,Adriana De Plaza Goya Rooms,Eixample,Sant Antoni,41.38321,2.16275,Private room,645,1,40,2022-06-30,0.92,10,0,1,HB-004368
38767675,Boutique hotel in Barcelona · ★4.80 · Studio · 2 beds · 1 private bath,266193111,Adriana De Plaza Goya Rooms,Eixample,Sant Antoni,41.38358,2.16246,Private room,183,1,118,2023-03-16,2.75,10,35,11,HB-004368
38917089,Rental unit in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1 bath,265193861,Joaquim,Ciutat Vella,la Barceloneta,41.37991,2.18672,Entire home/apt,65,32,6,2022-10-17,0.15,129,276,1,
38917279,Serviced apartment in Barcelona · ★4.57 · 1 bedroom · 2 beds · 1 bath,224777598,Apartamentos Sata,Sant Martí,la Vila Olímpica del Poblenou,41.39263,2.19183,Entire home/apt,250,3,208,2023-06-05,4.73,5,139,108,HUTB-005291
39285165,Rental unit in Barcelona · ★4.51 · 2 bedrooms · 2 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39617,2.17652,Entire home/apt,192,1,47,2023-06-03,1.13,20,317,21,HUTB-004301
38768158,Rental unit in Barcelona · ★4.47 · 2 bedrooms · 4 beds · 2 baths,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40497,2.20935,Entire home/apt,197,3,49,2023-06-04,1.12,149,310,14,HUTB-002697
39291454,Rental unit in Barcelona · ★4.66 · 2 bedrooms · 3 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39581,2.17561,Entire home/apt,65,32,35,2022-10-17,0.84,20,288,18,HUTB-011294
38770272,Rental unit in Barcelona · ★4.71 · 1 bedroom · 2 beds · 1 bath,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4042,2.20932,Entire home/apt,166,3,65,2023-05-24,1.49,149,333,27,HUTB-002699
38917682,Rental unit in Barcelona · ★3.50 · 2 bedrooms · 3 beds · 1 bath,265193861,Joaquim,Ciutat Vella,la Barceloneta,41.3798,2.18849,Entire home/apt,65,32,4,2022-07-18,0.11,129,231,1,
38773796,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,130223809,Daiga,Gràcia,la Vila de Gràcia,41.40196,2.1527,Entire home/apt,69,38,2,2023-05-12,0.05,52,337,1,
38817607,Townhouse in Barcelona · 4 bedrooms · 4 beds · 2.5 baths,21476891,Salim,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40594,2.16425,Entire home/apt,799,30,0,,,1,179,0,Exempt
38917890,Rental unit in Barcelona · ★4.57 · 2 bedrooms · 4 beds · 2 baths,299462,Stay U-Nique,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40556,2.20944,Entire home/apt,227,3,79,2023-05-29,1.81,149,307,39,HUTB-002696
38918630,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,265193861,Joaquim,Eixample,l'Antiga Esquerra de l'Eixample,41.3878,2.15839,Entire home/apt,60,32,1,2022-08-25,0.10,129,269,1,
39292715,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,36607755,Igor,Gràcia,la Vila de Gràcia,41.39726,2.15459,Private room,32,32,0,,,131,346,0,
39293278,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,36607755,Igor,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39753,2.15409,Private room,29,32,0,,,131,331,0,
38818034,Rental unit in Barcelona · ★4.67 · 3 bedrooms · 4 beds · 1.5 baths,14743830,Joan,Sants-Montjuïc,el Poble Sec,41.37484,2.17132,Entire home/apt,82,32,3,2023-05-03,0.34,2,154,3,
39293637,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,36607755,Igor,Gràcia,la Vila de Gràcia,41.39895,2.15405,Private room,29,32,0,,,131,337,0,
39294024,Rental unit in Barcelona · ★4.76 · 1 bedroom · 3 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39631,2.17515,Entire home/apt,174,1,34,2023-06-04,0.82,20,333,19,HUTB-011292
38920975,Serviced apartment in Barcelona · ★4.59 · 2 bedrooms · 3 beds · 1 bath,224777598,Apartamentos Sata,Sant Martí,la Vila Olímpica del Poblenou,41.39147,2.19128,Entire home/apt,259,3,219,2023-06-05,5.14,5,109,115,HUTB-005289
38834918,Rental unit in Barcelona · ★4.0 · Studio · 1 bed · 1 bath,265193861,Joaquim,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38869,2.18182,Entire home/apt,50,32,4,2023-02-01,0.12,129,253,2,
38837488,Rental unit in Barcelona · ★4.27 · 3 bedrooms · 5 beds · 1.5 baths,10547296,Flateli,Eixample,la Sagrada Família,41.40551,2.17796,Entire home/apt,174,2,33,2023-04-30,0.77,49,0,20,HUTB-476055
38923161,Rental unit in Barcelona · ★4.75 · 2 bedrooms · 2 beds · 2 baths,852380,Ilker,Gràcia,la Vila de Gràcia,41.40507,2.15093,Entire home/apt,110,31,4,2023-05-01,0.19,4,219,3,
39295326,Rental unit in Barcelona · ★4.86 · 2 bedrooms · 3 beds · 2 baths,494213,Valerie,Ciutat Vella,el Raval,41.37977,2.16607,Entire home/apt,46,32,7,2022-11-09,0.23,1,174,4,
38841896,Rental unit in Barcelona · ★4.94 · 1 bedroom · 1 bed · 1 bath,88018810,Carmen,Gràcia,el Coll,41.41888,2.14845,Entire home/apt,73,1,108,2023-05-24,2.54,1,55,51,HUTB-012071
39295485,Rental unit in Barcelona · ★4.75 · Studio · 1 bed · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39645,2.17511,Entire home/apt,148,1,44,2023-06-06,1.06,20,347,26,HUTB-011286
38925875,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,298131167,Martin,Eixample,Sant Antoni,41.3759,2.16475,Private room,60,2,0,,,1,0,0,
39686682,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,293476332,Lucia,Nou Barris,la Guineueta,41.44022,2.16398,Private room,55,1,0,,,1,0,0,
38949967,Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 bath,157746231,Natalia,Gràcia,la Vila de Gràcia,41.4001,2.16255,Entire home/apt,75,32,4,2022-09-10,0.09,37,190,1,
39307735,Rental unit in Barcelona · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,94858265,Jose O,Ciutat Vella,el Raval,41.38417,2.1656,Entire home/apt,39,32,15,2023-04-10,0.35,3,36,3,
39309139,Rental unit in Barcelona · ★4.68 · 1 bedroom · 3 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39772,2.17517,Entire home/apt,228,1,38,2023-06-06,0.91,20,312,25,HUTB-011281
39687580,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,305032692,Ema,Ciutat Vella,la Barceloneta,41.37711,2.19178,Private room,30,1,2,2019-11-19,0.05,1,0,0,
39309235,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,301803084,Liliana,Ciutat Vella,el Barri Gòtic,41.38043,2.17925,Private room,110,1,1,2019-10-22,0.02,1,0,0,
39017338,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,54830628,Bruno,Eixample,la Nova Esquerra de l'Eixample,41.38431,2.14974,Private room,20,80,0,,,1,0,0,
39025813,Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,299056030,Jessica,Sant Martí,la Verneda i la Pau,41.4242,2.20397,Private room,14,1,16,2021-09-01,0.36,1,0,0,
39688045,Rental unit in Barcelona · ★4.0 · 3 bedrooms · 4 beds · 2 baths,183340,Teresa,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40985,2.16085,Entire home/apt,100,30,5,2023-01-01,0.29,5,219,4,Exempt
39310218,Rental unit in Barcelona · ★4.84 · 2 bedrooms · 3 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.398,2.17519,Entire home/apt,212,1,19,2023-05-28,0.46,20,323,11,HUTB-011293
39689668,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,305048520,Cristian,Ciutat Vella,el Raval,41.37604,2.17232,Private room,34,2,0,,,1,0,0,
39311263,Loft in Barcelona · ★4.72 · Studio · 2 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39577,2.17641,Entire home/apt,73,32,54,2023-02-28,1.29,20,0,25,HUTB-011278
39033470,Rental unit in Barcelona · ★4.27 · 1 bedroom · 2 beds · 1 bath,10405830,Brad,Ciutat Vella,la Barceloneta,41.37996,2.18819,Entire home/apt,40,31,11,2022-11-25,0.28,1,235,5,Exempt
39690945,Rental unit in Barcelona · 2 bedrooms · 1 bed · 1 shared bath,305052665,Elena,Sant Martí,el Camp de l'Arpa del Clot,41.41196,2.18209,Private room,18,90,0,,,1,0,0,
39312427,Rental unit in Barcelona · ★4.72 · 1 bedroom · 3 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39666,2.17704,Entire home/apt,65,32,25,2023-05-24,0.60,20,306,13,HUTB-011282
39312994,Rental unit in Barcelona · ★4.73 · Studio · 2 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39614,2.17554,Entire home/apt,214,1,51,2023-05-27,1.23,20,320,36,HUTB-011287
39691518,Serviced apartment in Barcelona · ★4.84 · 1 bedroom · 2 beds · 1 bath,302714385,Eric,Eixample,Sant Antoni,41.37888,2.15468,Entire home/apt,246,1,221,2023-06-08,5.16,5,347,144,HUTB-003631
39313759,Rental unit in Barcelona · ★4.61 · 2 bedrooms · 2 beds · 1 bath,301610993,Pol & Alvaro,Eixample,la Dreta de l'Eixample,41.39632,2.17528,Entire home/apt,222,1,28,2023-06-06,0.68,20,336,15,HUTB-011274
39042752,Rental unit in Barcelona · ★4.69 · 2 bedrooms · 4 beds · 1 bath,297845739,París,Eixample,l'Antiga Esquerra de l'Eixample,41.39145,2.14926,Entire home/apt,393,1,16,2023-03-19,0.38,1,60,1,HUTB-007759
39042761,Guesthouse in Barcelona · ★4.0 · 1 bedroom · 1 bed · 1 bath,187494825,Rodolfo Y Maria Luisa,Sants-Montjuïc,Sants - Badal,41.37462933976347,2.123954483128087,Entire home/apt,50,32,10,2023-05-01,0.23,12,345,4,Exempt
39043490,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,299226807,Karina,Sant Martí,el Camp de l'Arpa del Clot,41.40766,2.18527,Private room,30,3,1,2019-10-08,0.02,1,0,0,
39691563,Serviced apartment in Barcelona · ★4.83 · 1 bedroom · 3 beds · 1 bath,302714385,Eric,Eixample,Sant Antoni,41.37888,2.15468,Entire home/apt,237,1,296,2023-06-04,6.78,5,323,89,HUTB-003576
39045025,Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.383,2.179,Entire home/apt,286,1,0,,,141,229,0,HUTB-003803
39692277,Serviced apartment in Barcelona · ★4.80 · 2 bedrooms · 4 beds · 1 bath,302714385,Eric,Eixample,Sant Antoni,41.37888,2.15468,Entire home/apt,313,1,403,2023-06-04,9.60,5,341,151,HUTB-003573
39327731,Rental unit in Barcelona · ★4.80 · 2 bedrooms · 2 beds · 2 baths,38047041,Toni,Ciutat Vella,el Raval,41.38482,2.1678,Entire home/apt,90,31,5,2023-05-02,0.13,1,319,4,
39692337,Serviced apartment in Barcelona · ★4.95 · 3 bedrooms · 8 beds · 4 baths,7104112,Tinika Sports Services Sl,Eixample,l'Antiga Esquerra de l'Eixample,41.39036,2.15926,Entire home/apt,300,1,19,2020-03-11,0.44,11,0,0,HUTB-010958
39348891,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 4 beds · 2 baths,6499711,Irina,Sant Martí,el Poblenou,41.40266,2.20701,Entire home/apt,175,30,9,2023-05-01,0.22,1,303,3,Exempt
39692848,Rental unit in Barcelona · ★4.80 · 3 bedrooms · 5 beds · 2 baths,22076771,Luis,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.406,2.16934,Entire home/apt,85,30,10,2023-06-07,0.26,17,180,5,Exempt
39045527,Rental unit in Barcelona · ★4.33 · 1 bedroom · 2 beds · 1 bath,299241906,Gesthotel,Ciutat Vella,el Raval,41.38147,2.17044,Entire home/apt,470,2,3,2020-08-16,0.07,4,129,0,HUTB-052260
39051640,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 private bath,299299896,Eutopia,Ciutat Vella,el Raval,41.38157,2.1647,Private room,65,31,0,,,2,178,0,
39694389,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,305087033,Carla,Sants-Montjuïc,Sants,41.37919,2.13196,Private room,75,1,0,,,1,0,0,
39349081,Rental unit in Barcelona · ★4.82 · 1 bedroom · 2 beds · 1 bath,3348832,Mathieu,Eixample,Sant Antoni,41.37606,2.15839,Entire home/apt,171,3,118,2023-06-04,2.72,6,242,53,HUTB-004429
39696564,Rental unit in Barcelona · 1 bedroom · 2 beds · 2 shared baths,305097041,Option,Eixample,Sant Antoni,41.37608,2.15185,Private room,50,1000,0,,,1,365,0,
39350261,Rental unit in Barcelona · ★4.93 · 3 bedrooms · 5 beds · 2 baths,301446770,Xavi & Luna The Family Host,Sant Martí,el Parc i la Llacuna del Poblenou,41.39204,2.18645,Entire home/apt,297,5,73,2023-06-07,1.74,9,118,41,HUTB-005226
39055633,Rental unit in Barcelona · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,299051660,Saeid,Ciutat Vella,el Barri Gòtic,41.38026,2.17523,Private room,54,7,41,2020-03-06,0.92,2,31,0,
39058267,Rental unit in Barcelona · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,299051660,Saeid,Ciutat Vella,el Barri Gòtic,41.3804,2.17834,Private room,50,20,48,2020-03-11,1.08,2,123,0,
39072739,Rental unit in Barcelona · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,39473410,Mai,Sant Martí,el Camp de l'Arpa del Clot,41.40945,2.18286,Private room,180,2,9,2023-05-01,0.20,4,365,8,
39696623,Rental unit in Barcelona · 2 bedrooms · 2 beds · 1 bath,305102651,Solène,Ciutat Vella,el Barri Gòtic,41.38057,2.17864,Entire home/apt,90,31,2,2023-01-07,0.09,1,307,1,
39074639,Rental unit in Barcelona · 4 bedrooms · 4 beds · 2 baths,299489050,Fidel,Eixample,la Dreta de l'Eixample,41.39673,2.16319,Entire home/apt,1310,30,0,,,1,362,0,
39353324,Rental unit in Barcelona · ★4.96 · 4 bedrooms · 8 beds · 2 baths,301446770,Xavi & Luna The Family Host,Sant Martí,el Parc i la Llacuna del Poblenou,41.39171,2.18523,Entire home/apt,436,5,79,2023-05-29,1.93,9,106,40,HUTB-005225
39697054,Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,305106312,Diego,Sant Martí,el Poblenou,41.39879,2.19582,Private room,27,32,52,2022-10-10,1.20,1,128,16,
39697993,Rental unit in Barcelona · ★4.87 · 3 bedrooms · 4 beds · 2 baths,305113628,Jordi,Eixample,la Dreta de l'Eixample,41.38888,2.17161,Entire home/apt,315,3,68,2023-05-03,1.57,1,167,31,HUTB-012409
39356120,Rental unit in Barcelona · ★4.83 · 1 bedroom · 3 beds · 1 bath,1310304,Luis,Eixample,l'Antiga Esquerra de l'Eixample,41.38343,2.15881,Entire home/apt,63,32,6,2022-07-04,0.14,40,200,1,
39076570,Rental unit in Barcelona · ★4.69 · 2 bedrooms · 2 beds · 1 bath,59152387,Saskia,Sant Martí,el Parc i la Llacuna del Poblenou,41.39148,2.18884,Entire home/apt,243,3,35,2023-05-21,2.90,2,255,35,hutb-008517
39700126,Rental unit in Barcelona · 2 bedrooms · 7 beds · 1 private bath,24213046,Gissola,Sants-Montjuïc,la Font de la Guatlla,41.37229,2.14683,Private room,80,2,0,,,2,0,0,
39710504,Hotel in Barcelona · 1 bedroom · 2 beds · 1 bath,294462605,Hotel Oasis,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38198,2.18408,Private room,284,1,0,,,7,283,0,HB-002279
39082662,Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,288981,Irina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38962,2.1779,Private room,26,30,4,2021-08-06,0.11,1,0,0,
39084865,Rental unit in Barcelona · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,299556716,Greta,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4071,2.16499,Private room,32,1,6,2020-02-24,0.14,1,0,0,
39094761,Rental unit in Barcelona · ★4.54 · 2 bedrooms · 2 beds · 1 bath,299462,Stay U-Nique,Gràcia,la Vila de Gràcia,41.40683,2.1596,Entire home/apt,203,3,95,2023-05-30,2.18,149,343,25,HUTB-007324
39357046,Rental unit in Barcelona · ★4.74 · 2 bedrooms · 2 beds · 2 baths,302307722,Ignacio,Eixample,l'Antiga Esquerra de l'Eixample,41.38713,2.15562,Entire home/apt,271,4,53,2023-06-06,1.24,1,267,43,HUTB-008469
39718890,Rental unit in Barcelona · 1 bedroom · 2 beds · 2 baths,2400390,Kristin,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4098,2.16023,Entire home/apt,99,32,1,2023-02-24,0.28,1,329,1,
39376301,Rental unit in Barcelona · 1 bedroom · 1 bed · 2.5 shared baths,36607755,Igor,Gràcia,la Vila de Gràcia,41.40427,2.15115,Private room,32,32,0,,,131,346,0,
39376808,Rental unit in Barcelona · 1 bedroom · 1 bed · 2.5 shared baths,36607755,Igor,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40475,2.14915,Private room,29,32,0,,,131,345,0,
39377153,Rental unit in Barcelona · 1 bedroom · 1 bed · 2.5 shared baths,36607755,Igor,Gràcia,la Vila de Gràcia,41.4062,2.15092,Private room,27,32,0,,,131,315,0,
39095888,Rental unit in Barcelona · 2 bedrooms · 3 beds · 1.5 baths,3193594,Jan,Eixample,Sant Antoni,41.37737,2.16206,Entire home/apt,177,7,2,2022-03-02,0.12,11,3,0,HUTB-004774
39719760,Bed and breakfast in Barcelona · ★4.82 · 1 bedroom · 4 beds · 1 shared bath,296515283,Vinicius,Eixample,la Dreta de l'Eixample,41.39455,2.17225,Shared room,87,1,11,2023-02-20,0.28,4,62,4,AJ000483
39377325,Rental unit in Barcelona · 1 bedroom · 1 bed · 2.5 shared baths,36607755,Igor,Gràcia,la Vila de Gràcia,41.40492,2.15137,Private room,29,32,0,,,131,315,0,
39728225,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath,114325250,Erika,Eixample,la Sagrada Família,41.40796,2.17497,Private room,35,2,1,2019-11-17,0.02,1,0,0,
39378778,Rental unit in Barcelona · 3 bedrooms · 6 beds · 2 baths,128959838,Jordi,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40433,2.21329,Entire home/apt,376,1,0,,,39,0,0,Exempt
39097253,Serviced apartment in Barcelona · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,10582310,Mirabela,Ciutat Vella,la Barceloneta,41.37983,2.18982,Entire home/apt,80,31,14,2023-04-19,1.74,2,62,14,
39737048,Serviced apartment in Barcelona · ★4.60 · 2 bedrooms · 3 beds · 1 bath,238503767,Apartamentos Sata Park Guell Area,Sarrià-Sant Gervasi,el Putxet i el Farró,41.405579,2.147538,Entire home/apt,215,2,73,2023-06-04,1.83,4,52,52,HUTB-000350
39098031,Rental unit in Barcelona · Studio · 2 beds · 1 bath,265193861,Joaquim,Ciutat Vella,el Raval,41.38474,2.16972,Entire home/apt,70,32,1,2022-01-12,0.06,129,259,0,
39381044,Rental unit in Barcelona · Studio · 1 bed · 1 bath,265193861,Joaquim,Ciutat Vella,el Raval,41.38505,2.16575,Entire home/apt,63,32,2,2022-07-10,0.06,129,271,1,
39740586,Bed and breakfast in Barcelona · ★4.48 · 1 bedroom · 10 beds · 1 shared bath,296515283,Vinicius,Eixample,la Dreta de l'Eixample,41.39455,2.17225,Shared room,70,1,21,2023-05-10,0.50,4,71,13,AJ000483
39381836,Rental unit in Barcelona · ★4.33 · Studio · 1 bed · 1 bath,265193861,Joaquim,Eixample,Sant Antoni,41.38361,2.16379,Entire home/apt,63,32,3,2022-12-16,0.09,129,265,1,
39101774,Rental unit in Barcelona · ★4.26 · 3 bedrooms · 5 beds · 3 baths,48131122,Bolepo Holdings,Sant Martí,el Parc i la Llacuna del Poblenou,41.39295,2.1909,Entire home/apt,225,1,19,2022-10-20,0.85,1,0,14,HUTB-001028
39741313,Rental unit in Barcelona · ★4.87 · 1 bedroom · 1 bed · 1 private bath,305453169,Esteban,Ciutat Vella,el Barri Gòtic,41.3809,2.17942,Private room,133,2,46,2023-05-24,1.05,3,227,45,
39103843,Rental unit in Barcelona · 1 bedroom · 2 beds · 1 shared bath,299299896,Eutopia,Ciutat Vella,el Raval,41.38113,2.16392,Private room,53,31,0,,,2,178,0,
39382248,Rental unit in Barcelona · 1 bedroom · 1 bed · 2 shared baths,302500867,Tg,Ciutat Vella,el Barri Gòtic,41.38227,2.1751,Private room,30,30,1,2019-10-22,0.02,1,0,0,
39743531,Rental unit in Barcelona · 2 bedrooms · 3 beds · 2 baths,336524176,Weflating,Eixample,l'Antiga Esquerra de l'Eixample,41.39024,2.16035,Entire home/apt,120,32,0,,,28,222,0,
39109390,Rental unit in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,264209875,Diana,Sants-Montjuïc,Sants,41.37395,2.14009,Private room,20,2,9,2022-02-01,0.20,2,0,0,
39744000,Rental unit in Barcelona · 2 bedrooms · 3 beds · 2 baths,10704,Weflating,Eixample,l'Antiga Esquerra de l'Eixample,41.38965,2.15965,Entire home/apt,120,32,0,,,31,186,0,
39746717,Rental unit in Barcelona · 2 bedrooms · 5 beds · 2 baths,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37398,2.16986,Entire home/apt,234,1,2,2023-03-20,0.54,141,276,2,HUTB-002596
39113571,Rental unit in Barcelona · 1 bedroom · 1 bed · 1.5 shared baths,7039183,Giovana,Horta-Guinardó,el Baix Guinardó,41.40929,2.16657,Private room,100,15,0,,,1,358,0,
39121698,Rental unit in Barcelona · 2 bedrooms · 2 shared baths,299994310,Yves,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40145,2.14125,Private room,100,1,1,2019-10-07,0.02,1,0,0,
39404033,Guest suite in Barcelona · ★4.62 · Studio · 2 beds · 1 bath,238005067,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38823,2.18164,Entire home/apt,159,32,71,2023-05-31,2.49,1,7,32,Exempt
39404484,Rental unit in Barcelona · ★4.76 · 1 bedroom · 2 beds · 1 bath,4258623,08028,Les Corts,les Corts,41.38461,2.13164,Entire home/apt,187,1,345,2023-05-24,7.86,7,288,212,HUTB-088441
39747096,Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath,305495479,Teddy,Eixample,la Dreta de l'Eixample,41.39187,2.17288,Private room,45,2,1,2019-11-03,0.02,1,0,0,
39747175,Rental unit in Barcelona · ★3.67 · Studio · 1 bed · 1 bath,265193861,Joaquim,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38913,2.17995,Entire home/apt,60,32,6,2022-01-03,0.17,129,260,0,
39404872,Hotel in Barcelona · 1 bedroom · 1 bed · 1 private bath,266902641,Hotel Arc La Rambla,Ciutat Vella,el Raval,41.37783,2.17441,Private room,223,1,0,,,3,0,0,HB-003885
39130542,Rental unit in Barcelona · ★5.0 · 3 bedrooms · 3 beds · 2 baths,15419030,Olga,Eixample,la Dreta de l'Eixample,41.4011,2.17128,Entire home/apt,180,32,3,2023-02-25,0.16,1,363,1,
39747206,Bed and breakfast in Barcelona · ★3.83 · 1 bedroom · 6 beds · 1 shared bath,296515283,Vinicius,Eixample,la Dreta de l'Eixample,41.39455,2.17225,Shared room,76,1,6,2023-05-26,0.42,4,130,3,AJ000483
39441187,Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,302948712,Samuel,Eixample,la Nova Esquerra de l'Eixample,41.38134,2.15096,Private room,49,31,34,2023-05-24,1.57,1,365,11,
39747362,Bed and breakfast in Barcelona · ★4.60 · 1 bedroom · 8 beds · 1 shared bath,296515283,Vinicius,Eixample,la Dreta de l'Eixample,41.39455,2.17225,Shared room,73,1,103,2023-06-09,4.87,4,75,74,AJ000483
39441265,Hostel in Barcelona · ★4.72 · 1 bedroom · 1 shared bath,302849450,Coimpact Coliving,Eixample,la Dreta de l'Eixample,41.39682,2.16596,Shared room,62,1,221,2023-05-13,5.26,6,146,69,AJ000637
